"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","27","4","0","0","9","0","0","9","0","0"
"3","27","5","0","3","10.3","1","2.405","7.972","116.898","0"
"3","27","6","124","64","11.5","2.1","197.901","14.914","9297.413","8842.967"
"3","27","7","470","120","12.8","3.1","601.573","25.948","26930.32","25921.234"
"3","27","8","677","137","14.6","4.5","866.632","32.172","37681.855","36221.113"
"3","27","9","794","139","16.5","5.8","976.969","33.982","42106.93","40435.324"
"3","27","10","879","115","18.3","7.2","966.693","33.55","41736.48","40083.086"
"3","27","11","820","162","18.1","7.4","865.883","31.51","37680.891","36220.191"
"3","27","12","557","304","17.8","7.5","674.13","28.041","29683.619","28567.057"
"3","27","13","275","341","17.6","7.7","451.956","24.11","20162.277","19393.42"
"3","27","14","192","325","18","7.7","364.538","22.977","16268.224","15622.146"
"3","27","15","105","262","17.4","6.9","261.272","20.974","11814.023","11294.563"
"3","27","16","98","128","16.8","6.2","137.731","18.36","6235.142","5853.456"
"3","27","17","0","32","15.9","4.1","26.508","15.257","1247.492","969.384"
"3","27","18","0","0","14.9","2.1","0","14.9","0","0"
"3","27","19","0","0","14","0","0","14","0","0"
"3","27","20","0","0","13.4","0","0","13.4","0","0"
"3","27","21","0","0","12.9","0","0","12.9","0","0"
"3","27","22","0","0","12.3","0","0","12.3","0","0"
"3","27","23","0","0","11.6","0.7","0","11.6","0","0"
"3","28","0","0","0","10.9","1.4","0","10.9","0","0"
"3","28","1","0","0","10.2","2.1","0","10.2","0","0"
"3","28","2","0","0","9.9","1.7","0","9.9","0","0"
"3","28","3","0","0","9.6","1.4","0","9.6","0","0"
"3","28","4","0","0","9.3","1","0","9.3","0","0"
"3","28","5","0","3","10.5","1","2.405","8.106","116.83","0"
"3","28","6","119","66","11.6","1","181.622","15.146","8522.774","8087.393"
"3","28","7","413","131","12.8","1","562.986","29.28","24807.82","23877.736"
"3","28","8","620","143","14.6","2.6","816.743","34.61","35091.699","33747.625"
"3","28","9","655","188","16.4","4.1","896.835","35.812","38306.293","36816.676"
"3","28","10","637","237","18.2","5.7","875.616","34.099","37705.824","36243.977"
"3","28","11","511","331","18.5","6.6","763.067","31.13","33292.402","32026.436"
"3","28","12","425","352","18.7","7.5","623.615","28.073","27493.104","26462.506"
"3","28","13","294","362","19","8.4","481.605","25.535","21345.668","20537.264"
"3","28","14","290","300","19.1","7.5","389.67","24.596","17140.193","16467.604"
"3","28","15","275","210","18.7","6.3","308.351","23.352","13564.063","12996.615"
"3","28","16","161","130","18.3","5.1","152.882","20.479","6777.536","6383.47"
"3","28","17","0","34","17.2","4.3","28.792","16.67","1346.359","1066.378"
"3","28","18","0","0","16","3.4","0","16","0","0"
"3","28","19","0","0","14.8","2.6","0","14.8","0","0"
"3","28","20","0","0","15","3.3","0","15","0","0"
"3","28","21","0","0","15.3","3.9","0","15.3","0","0"
"3","28","22","0","0","15.5","4.6","0","15.5","0","0"
"3","28","23","0","0","15.3","4.4","0","15.3","0","0"
"3","29","0","0","0","15.2","4.3","0","15.2","0","0"
"3","29","1","0","0","15","4.1","0","15","0","0"
"3","29","2","0","0","14.6","3.1","0","14.6","0","0"
"3","29","3","0","0","14.2","2","0","14.2","0","0"
"3","29","4","0","0","13.8","1","0","13.8","0","0"
"3","29","5","0","2","14.3","1.7","1.603","12.334","76.453","0"
"3","29","6","0","54","14.7","2.4","47.645","14.079","2254.074","1956.553"
"3","29","7","17","153","15.2","3.1","155.363","17.384","7240.886","6836.072"
"3","29","8","254","268","16.2","4.5","542.276","26.32","24250.357","23340.469"
"3","29","9","582","243","17.2","5.8","871.411","32.372","37854.266","36385.578"
"3","29","10","781","193","18.2","7.2","970.319","33.397","41926.703","40263.973"
"3","29","11","865","148","18.5","8.4","892.049","31.222","38874.27","37358.137"
"3","29","12","870","142","18.9","9.6","753.64","28.653","33001.332","31747.775"
"3","29","13","859","127","19.2","10.8","595.589","26.177","25875.455","24906.051"
"3","29","14","810","114","18.6","8.7","478.126","24.905","20356.871","19581.582"
"3","29","15","680","111","18.1","6.7","424.079","24.571","18115.67","17412.748"
"3","29","16","414","102","17.5","4.6","195.124","20.905","8327.101","7896.464"
"3","29","17","47","36","15.7","4.6","61.956","15.92","2827.204","2518.292"
"3","29","18","0","0","13.8","4.6","0","13.8","0","0"
"3","29","19","0","0","12","4.6","0","12","0","0"
"3","29","20","0","0","11.8","4.6","0","11.8","0","0"
"3","29","21","0","0","11.6","4.6","0","11.6","0","0"
"3","29","22","0","0","11.4","4.6","0","11.4","0","0"
"3","29","23","0","0","11.5","4.1","0","11.5","0","0"
"3","30","0","0","0","11.5","3.6","0","11.5","0","0"
"3","30","1","0","0","11.6","3.1","0","11.6","0","0"
"3","30","2","0","0","11.6","3.1","0","11.6","0","0"
"3","30","3","0","0","11.7","3.1","0","11.7","0","0"
"3","30","4","0","0","11.7","3.1","0","11.7","0","0"
"3","30","5","0","4","12","3.3","3.207","10.342","154.256","0"
"3","30","6","98","70","12.2","3.4","169.479","14.509","7979.366","7557.091"
"3","30","7","356","143","12.5","3.6","505.058","22.809","22947.131","22083.551"
"3","30","8","478","197","14","5.1","725.78","27.503","32274.658","31051.807"
"3","30","9","521","240","15.4","6.7","806.586","28.424","35711.781","34340.227"
"3","30","10","449","329","16.9","8.2","780.271","28.034","34603.156","33280.527"
"3","30","11","453","354","16.7","8.4","735.287","26.986","32729.473","31487.449"
"3","30","12","452","349","16.5","8.5","641.961","25.334","28671.42","27595.023"
"3","30","13","441","318","16.3","8.7","526.525","23.295","23486.309","22603.721"
"3","30","14","569","216","16.4","8","454.655","22.635","19875.664","19116.229"
"3","30","15","519","175","16.6","7.4","404.256","22.314","17663.516","16974.74"
"3","30","16","407","101","16.7","6.7","197.105","19.32","8504.423","8069.487"
"3","30","17","48","37","15.4","6.7","63.789","15.562","2917.944","2607.206"
"3","30","18","0","0","14.1","6.7","0","14.1","0","0"
"3","30","19","0","0","12.8","6.7","0","12.8","0","0"
"3","30","20","0","0","11.9","5","0","11.9","0","0"
"3","30","21","0","0","10.9","3.2","0","10.9","0","0"
"3","30","22","0","0","10","1.5","0","10","0","0"
"3","30","23","0","0","9.6","2","0","9.6","0","0"
"3","31","0","0","0","9.3","2.6","0","9.3","0","0"
"3","31","1","0","0","8.9","3.1","0","8.9","0","0"
"3","31","2","0","0","9.8","3.3","0","9.8","0","0"
"3","31","3","0","0","10.6","3.4","0","10.6","0","0"
"3","31","4","0","0","11.5","3.6","0","11.5","0","0"
"3","31","5","0","5","12.6","3.4","3.816","10.986","183.027","0"
"3","31","6","150","72","13.8","3.3","226.528","17.497","10518.467","10033.063"
"3","31","7","481","125","14.9","3.1","617.698","28.462","27325.287","26301.131"
"3","31","8","684","141","16","3.3","878.376","36.028","37476.52","36025.207"
"3","31","9","803","140","17.2","3.4","986.37","39.924","41272.695","39641.957"
"3","31","10","871","132","18.3","3.6","976.588","40.581","40713.359","39109.73"
"3","31","11","875","145","18.4","4.3","899.015","37.794","37933.512","36461.164"
"3","31","12","865","146","18.5","5","757.024","33.421","32407.1","31178.682"
